"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"MAX000168","A","Genes up regulated in the invasive ductal carcinoma (IDC) compared to the invasive lobular carcinoma (ILC),  the two major pathological types of breast cancer.","21","null","Homo sapiens","MSigDB","27.7"
"FAX001810","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 12 h.","175","null","Homo sapiens","MSigDB","27.6"
"FAX002903","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with control IgG.","174","null","Homo sapiens","MSigDB","26.0"
"MAX000666","A","Genes up regulated in HeLa cells (cervical carcinoma) 12 h after infection with adenovirus Ad12.","27","null","Homo sapiens","MSigDB","25.4"
"MAX000532","A","Metastatic propensity markers of head and neck squamous cell carcinoma (HNSCC): down regulated in metastatic vs non metastatic tumors.","77","null","Homo sapiens","MSigDB","25.3"
"MAX000388","A","Genes identified by subtractive hybridization comparing malignant and benign components of a hepatocellular carcinoma (HCC) in a pre existing liver adenoma in a morphologically normal liver.","32","null","Homo sapiens","MSigDB","25.0"
"FAX002899","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist) versus monocytes treated with vehicle (control).","168","null","Homo sapiens","MSigDB","24.9"
"MAX002409","A","Genes down regulated in metastatic vs non metastatic HNSCC (head and neck squamous cell carcinoma) samples.","240","null","Homo sapiens","MSigDB","24.9"
"MAX003124","A","Genes periodically expressed in synchronized HeLa cells (cervical carcinoma),  with peak during the M/G1 phase of cell cycle.","136","null","Homo sapiens","MSigDB","24.9"
"MAX001690","A","Cluster 4: genes with similar expression profiles across follicular thyroid carcinoma (FTC) samples.","15","null","Homo sapiens","MSigDB","24.9"
"MAX000455","A","Top 200 marker genes down regulated in the 'CTNNB1' subclass of hepatocellular carcinoma (HCC); characterized by activated CTNNB1 [GeneID=1499].","160","null","Homo sapiens","MSigDB","24.3"
"MAX001423","A","Genes predicting the embryonic carcinoma (EC) subtype of nonseminomatous male germ cell tumors (NSGCT).","12","null","Homo sapiens","MSigDB","24.1"
"GEX167768","G","Hepatocellular carcinoma","3","22807686.0","Homo sapiens","GWAS Catalog","24.0"
"MAX002406","A","Cluster d: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","34","null","Homo sapiens","MSigDB","23.7"
"MAX001154","A","Survival signature genes defined in adjacent liver tissue: genes correlated with good survival of hepatocellular carcinoma (HCC) patients.","106","null","Homo sapiens","MSigDB","23.3"
"MAX000081","A","Genes up regulated in A2780 cells (ovarian carcinoma) exposed to fenretinide [PubChem=1744].","37","null","Homo sapiens","MSigDB","23.0"
"GEX001571","G","testicular neoplasms","8","null","Homo sapiens","GAD","22.9"
"MAX002416","A","Up regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs poorly differentiated tumors.","217","null","Homo sapiens","MSigDB","22.5"
"MAX001208","A","Genes up regulated during transition from L1 (non tumor,  infected with HCV) to G1 (well differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","24","null","Homo sapiens","MSigDB","22.5"
"FAX002902","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with control IgG.","180","null","Homo sapiens","MSigDB","22.5"
"FAX002911","A","Genes up regulated in comparison of monocytes treated with 1 ng/ml LPS (TLR4 agonist) versus monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist).","178","null","Homo sapiens","MSigDB","21.6"
"MAX001427","A","Top 25 most highly expressed genes in embryonic carcinoma relative to seminoma tumors.","21","null","Homo sapiens","MSigDB","21.4"
"FEX002216","G","Lymphoma Sriuranpong04 670genes Epithelium(N)Metaplastic/DisplasticLesions(R)Carcinoma(T)","435","15297395.0","Homo sapiens","GeneSigDB","20.9"
"MAX001200","A","Genes down regulated in hepatocellular carcinoma (HCC) tumors with higher risk of early intrahepatic recurrence. The single up regulated gene (GenBank Accession=AC000063) has been excluded from the signature.","11","null","Homo sapiens","MSigDB","20.6"
"FAX001818","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 48 h.","183","null","Homo sapiens","MSigDB","20.6"
"FEX001481","G","Leukemia Li07 12genes Anti apoptosis","11","17313671.0","Homo sapiens","GeneSigDB","20.6"
"MAX002332","A","Genes down regulated in polysomal and total RNA samples from SW480 cells (primary colorectal carcinoma,  CRC) compared to the SW620 cells (lymph node metastasis from the same individual).","134","null","Homo sapiens","MSigDB","20.2"
"MAX001155","A","Survival signature genes defined in adjacent liver tissue: genes correlated with poor survival of hepatocellular carcinoma (HCC) patients.","72","null","Homo sapiens","MSigDB","19.9"
"MAX000626","A","Genes down regulated in papillary thyroid carcinoma (PTC) compared to normal tissue.","225","null","Homo sapiens","MSigDB","19.3"
"FAX001816","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 2 h.","176","null","Homo sapiens","MSigDB","19.3"
"FAX002896","A","Genes down regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist) versus monocytes treated with control IgG.","184","null","Homo sapiens","MSigDB","18.9"
"MAX001299","A","Genes down regulated in H460 cells (non small cell lung carcinoma,  NSCLC) after treatment with sodium butyrate [PubChem=5222465].","64","null","Homo sapiens","MSigDB","18.1"
"MAX001610","A","Genes whose expression profile is specific to Cluster III of urothelial cell carcinoma (UCC) tumors.","210","null","Homo sapiens","MSigDB","18.0"
"MAX001150","A","Genes whose expression correlated with higher risk of late recurrence of hepatocellular carcinoma (HCC).","56","null","Homo sapiens","MSigDB","17.8"
"MAX002502","A","Selected genes up regulated in inflammatory monocytes infiltrating hepatocellular carcinoma (HCC).","27","null","Homo sapiens","MSigDB","17.3"
"MAX001725","A","Genes up regulated by hypoxia in RCC4 cells (renal cell carcinoma) engineered to stably express VHL [GeneID=7428] off a plasmid vector.","5","null","Homo sapiens","MSigDB","17.2"
"MAX000603","A","Genes down regulated in SCC12B2 cells (squamous cell carcinoma) by UV B irradiation.","117","null","Homo sapiens","MSigDB","16.1"
"MAX002411","A","Down regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: moderately vs poorly differentiated tumors.","14","null","Homo sapiens","MSigDB","16.0"
"MAX000374","A","Genes from chromosomal copy number losses in a panel of 51 primary colon carcinoma samples.","64","null","Homo sapiens","MSigDB","15.8"
"MAX001275","A","Genes up regulated in 786 0 cells  (renal carcinoma,  RCC) by hypoxia and in the absensce of VHL [GeneID=7428].","76","null","Homo sapiens","MSigDB","15.6"
"MAX000780","A","Genes up regulated in papillary thyroid carcinoma (PTC) compared to other thyroid tumors.","60","null","Homo sapiens","MSigDB","15.5"
"MAX001598","A","Genes up regulated between two breast carcinoma subtypes: metaplastic (MCB) and ductal (DCB).","75","null","Homo sapiens","MSigDB","15.3"
"MAX002404","A","Cluster b: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","43","null","Homo sapiens","MSigDB","15.3"
"MAX001687","A","Cluster 1: genes with similar expression profiles across follicular thyrorid carcinoma (FTC) samples.","49","null","Homo sapiens","MSigDB","15.1"
"MAX001277","A","Genes up regulated in 786 0 cells (renal carcinoma,  RCC) by the loss of VHL [GeneID=7428] and in response to hypoxia.","32","null","Homo sapiens","MSigDB","14.8"
"MAX002897","A","Genes down regulated in ductal carcinoma vs normal ductal breast cells.","175","null","Homo sapiens","MSigDB","14.8"
"MAX002899","A","Genes down regulated in ductal carcinoma vs normal lobular breast cells.","61","null","Homo sapiens","MSigDB","14.7"
"MAX001935","A","Genes up regulated in the MM1S cells (multiple myeloma) after treatment with aplidin [PubChem=44152164],  a marine derived compound with potential anti cancer properties.","391","null","Homo sapiens","MSigDB","14.0"
"MAX001204","A","Genes up regulated during transition from G2 (moderately differentiated tumor,  infected with HCV) to G3 (poorly differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","27","null","Homo sapiens","MSigDB","14.0"
"FAX001802","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 1.5 h versus those at 72 h.","174","null","Homo sapiens","MSigDB","13.9"
"MAX002904","A","Genes up regulated in lobular carcinoma vs normal lobular breast cells.","93","null","Homo sapiens","MSigDB","13.7"
"MAX001354","A","Genes genes up regulated in NT2/D1 cells (embryonal carcinoma) in response to treatment with cisplatin [PubChem=2767].","42","null","Homo sapiens","MSigDB","13.6"
"MAX000533","A","Metastatic propensity markers of head and neck squamous cell carcinoma (HNSCC): up regulated in metastatic vs non metastatic tumors.","76","null","Homo sapiens","MSigDB","13.4"
"MAX001597","A","Genes down regulated between two breast carcinoma subtypes: metaplastic (MCB) and ductal (DCB).","103","null","Homo sapiens","MSigDB","13.2"
"MAX000534","A","Tumorigenesis markers of head and neck squamous cell carcinoma (HNSCC): down regulated in the 'early' tumors vs normal samples.","51","null","Homo sapiens","MSigDB","12.8"
"MAX001441","A","Genes dependent on KDM3A [GeneID=55818] for hypoxic induction in RCC4 cells (renal carcinoma) expressing VHL [GeneID=7428].","49","null","Homo sapiens","MSigDB","12.8"
"MAX001882","A","Candidate genes in genomic amplification regions in hepatocellular carcinoma (HCC) samples.","50","null","Homo sapiens","MSigDB","12.7"
"MAX002439","A","Genes down regulated in poorly differentiated thyroid carcinoma (PDTC) compared to anaplastic thyroid carcinoma (ATC).","73","null","Homo sapiens","MSigDB","12.5"
"MAX000672","A","Genes up regulated in HeLa cells (cervical carcinoma) 48 h after infection with adenovirus Ad12.","13","null","Homo sapiens","MSigDB","12.5"
"FAX002901","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated with anti TREM1 [GeneID=54210] and 5000 ng/ml LPS (TLR4 agonist).","185","null","Homo sapiens","MSigDB","12.4"
"MAX002709","A","Potential marker genes specifically up regulated in the majority of hepatocellular carcinoma (HCC) tumors.","43","null","Homo sapiens","MSigDB","12.2"
"MAX000670","A","Genes up regulated in HeLa cells (cervical carcinoma) 32 h after infection with adenovirus Ad12.","10","null","Homo sapiens","MSigDB","12.2"
"FAX001796","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 0.5 h versus those at 72 h.","170","null","Homo sapiens","MSigDB","11.3"
"FAX001824","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 72 h.","171","null","Homo sapiens","MSigDB","10.9"
"FAX000945","A","Genes up regulated in DLD1 cells (colon carcinoma) over expressing LEF1 [GeneID=51176].","187","null","Homo sapiens","MSigDB","10.6"
"MAX002413","A","Down regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs moderately differentiated tumors.","104","null","Homo sapiens","MSigDB","10.4"
"MAX003388","A","Genes up regulated in MS427 cells (Wilms tumor with normal WT1 [GeneID=7490]) after treatment with 10 microM tretinoin (ATRA) [PubChem=444795] for 24 h.","18","null","Homo sapiens","MSigDB","10.4"
"MAX000668","A","Genes up regulated in HeLa cells (cervical carcinoma) 24 h after infection with adenovirus Ad12.","12","null","Homo sapiens","MSigDB","10.2"
"MAX001460","A","Genes up regulated in hepatocellular carcinoma (HCC) with early recurrence.","12","null","Homo sapiens","MSigDB","10.2"
"GEX000657","G","esophageal neoplasms","11","null","Homo sapiens","GAD","10.2"
"MAX002615","A","Genes up regulated in nasopharyngeal carcinoma (NPC) positive for LMP1 [GeneID=9260],  a latent gene of Epstein Barr virus (EBV).","376","null","Homo sapiens","MSigDB","10.1"
"MAX001638","A","Low abundance transcripts specific to nasopharyngeal carcinoma (NPC).","66","null","Homo sapiens","MSigDB","9.75"
"MAX002901","A","Genes down regulated in lobular carcinoma vs normal ductal breast cells.","86","null","Homo sapiens","MSigDB","9.49"
"MAX000393","A","Genes turned off in Hep3B cells (hepatocellular carcinoma,  HCC) upon knockdown of SDHB [GeneID=6390] by RNAi.","36","null","Homo sapiens","MSigDB","9.43"
"GEX000483","G","colorectal neoplasms","14","null","Homo sapiens","GAD","9.31"
"MAX001403","A","Genes down regulated in colorectal carcinoma samples positive for MSI (microsatellite instability) compared to the MSI negative ones.","16","null","Homo sapiens","MSigDB","9.31"
"MAX001424","A","Genes from the 12p region that were down regulated in embryonic carcinoma tumors compared to normal tissue.","10","null","Homo sapiens","MSigDB","8.56"
"FAX001807","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 2 h versus those at 72 h.","179","null","Homo sapiens","MSigDB","8.40"
"FAX002909","A","Genes up regulated in comparison of monocytes treated with anti TREM1 [GeneID=54210] versus monocytes treated wth vehicle.","169","null","Homo sapiens","MSigDB","8.39"
"MAX003047","A","Genes up regulated in samples from patients with recurrent hepatocellular carcinoma (HCC).","20","null","Homo sapiens","MSigDB","8.29"
"MAX000229","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G1,  defined by unsupervised clustering","38","null","Homo sapiens","MSigDB","8.21"
"MAX003390","A","Genes up regulated in MZ128 cells (Wilms tumor with mutated WT1 [GeneID=7490]) after treatment with 10 microM tretinoin (ATRA) [PubChem=444795] for 24 h.","22","null","Homo sapiens","MSigDB","8.19"
"MAX001740","A","Genes up regulated in chondrosarcoma and ovarian carcinoma cell lines which developed resistance to trabectedin [PubChem=3199].","21","null","Homo sapiens","MSigDB","7.34"
"MAX000006","A","Genes down regulated in the RCC4 cells (renal cell carcinoma,  RCC) expressing VHL [GeneID=7428] mutants Type 1 and 2B (associated with RCC) but not those of Type 2A and 2C (not associated with RCC).","14","null","Homo sapiens","MSigDB","7.25"
"MAX003264","A","Genes up regulated in hepatocellular carcinoma (HCC) with intra hepatic metastasis compared to the non metastatic tumors.","25","null","Homo sapiens","MSigDB","7.16"
"MAX001637","A","Low abundance transcripts specific to hepatocellular carcinoma (HCC).","34","null","Homo sapiens","MSigDB","7.03"
"MAX001606","A","Up regulated genes whose expression profile is specific to Custer I of urothelial cell carcinoma (UCC) tumors.","104","null","Homo sapiens","MSigDB","6.85"
"MAX001201","A","Genes down regulated during transition from G1 (well differentiated tumor,  infected with HCV) to G2 (moderately differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","23","null","Homo sapiens","MSigDB","6.57"
"MAX001595","A","Genes up regulated in the samples with intrahepatic metastatic hepatocellular carcinoma (HCC) vs primary HCC.","489","null","Homo sapiens","MSigDB","6.36"
"MAX001613","A","Genes down regulated in urothelial cell carcinoma (UCC) tumors with LOH on 9q as compared to the tumors showing retention.","101","null","Homo sapiens","MSigDB","6.29"
"MAX002410","A","Genes up regulated in metastatic vs non metastatic HNSCC (head and neck squamous cell carcinoma) samples.","308","null","Homo sapiens","MSigDB","6.22"
"FAX001827","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 0.5 h versus the untreated cells at 0.5 h.","171","null","Homo sapiens","MSigDB","6.16"
"MAX000488","A","Genes down regulated in C666 1 cells (nasopharyngeal carcinoma) by stable expression of RASSF1 [GeneID=11186].","28","null","Homo sapiens","MSigDB","5.86"
"MAX002412","A","Up regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: moderately vs poorly differentiated tumors.","113","null","Homo sapiens","MSigDB","5.55"
"MAX002407","A","Cluster e: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","82","null","Homo sapiens","MSigDB","5.42"
"MAX000230","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G1,  defined by unsupervised clustering","101","null","Homo sapiens","MSigDB","4.87"
"MAX000464","A","Marker genes up regulated in the 'unannotated' subclass of hepatocellular carcinoma (HCC) samples.","75","null","Homo sapiens","MSigDB","4.61"
"MAX000779","A","Genes down regulated in papillary thyroid carcinoma (PTC) compared to other thyroid tumors.","72","null","Homo sapiens","MSigDB","4.59"
"MAX000236","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G56,  defined by unsupervised clustering.","16","null","Homo sapiens","MSigDB","4.54"
"MAX002579","A","Genes down regulated in invasive ductal carcinoma (IDC) relative to ductal carcinoma in situ (DCIS,  non invasive).","82","null","Homo sapiens","MSigDB","4.42"
"MAX001207","A","Genes down regulated during transition from L1 (non tumor,  infected with HCV) to G1 (well differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","11","null","Homo sapiens","MSigDB","4.20"
"MAX000499","A","Genes down regulated in meningioma samples positive for PGR [GeneID=5241] compared to those without the receptor.","12","null","Homo sapiens","MSigDB","4.20"
"MAX001457","A","Down regulated genes predicting response of patients with hepatocellular carcinoma (HCC) to combination chemotherapy with 5 fluorouracil (5 FU) [PubChem=3385] and IFN1@ [GeneID=3438].","38","null","Homo sapiens","MSigDB","4.09"
"FAX000701","A","Genes with promoter regions [ 2kb, 2kb] around transcription start site containing the motif NMTTCATAAWTATWNMNA which matches annotation for POU1F1: POU domain,  class 1,  transcription factor 1 (Pit1,  growth hormone factor 1)","210","null","Homo sapiens","MSigDB","3.90"
"MAX003158","A","Genes down regulated in hepatocellular carcinoma (HCC) cell lines  resistant to IFNA2 [GeneID=3440].","32","null","Homo sapiens","MSigDB","3.56"
"FAX001840","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 6 h versus the untreated cells at 6 h.","176","null","Homo sapiens","MSigDB","3.50"
"MAX001162","A","Gene expression signature of vascular invasion of hepatocellular carcinoma (HCC).","12","null","Homo sapiens","MSigDB","3.48"
"FAX000944","A","Genes down regulated in DLD1 cells (colon carcinoma) over expressing LEF1 [GeneID=51176].","176","null","Homo sapiens","MSigDB","3.44"
"MAX000021","A","Genes whose promoters display lower histone H3 trimethylation mark at K9 (H3K9me3) in hepatocellular carcinoma (HCC) compared to normal liver.","83","null","Homo sapiens","MSigDB","3.43"
"FAX001822","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 6 h.","178","null","Homo sapiens","MSigDB","3.41"
"MAX000239","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G6,  defined by unsupervised clustering.","18","null","Homo sapiens","MSigDB","3.39"
"MAX000375","A","Genes from chromosomal copy number gains in a panel of 51 primary colon carcinoma samples.","82","null","Homo sapiens","MSigDB","3.29"
"MAX000459","A","Marker genes down regulated in the 'chromosome 7 polysomy' subclass of hepatocellular carcinoma (HCC); characterized by polysomy of chromosome 7 and by a lack of gains of chromosome 8q.","24","null","Homo sapiens","MSigDB","3.23"
"MAX001442","A","Genes not induced under hypoxia,  but dependent on KDM3A [GeneID=55818] for hypoxic expression in RCC4 cells (renal carcinoma) expressing VHL [GeneID=7428].","184","null","Homo sapiens","MSigDB","3.18"
"FAX000985","A","Genes up regulated in HCT116 cells (colon carcinoma) upon knockdown of PTEN [GeneID=5728] by RNAi.","129","null","Homo sapiens","MSigDB","3.13"
"MAX003017","A","Genes up regulated in mucinous ovarian carcinoma tumors of low malignant potential (LMP) compared to normal ovarian surface epithelium tissue.","241","null","Homo sapiens","MSigDB","3.09"
"MAX000395","A","Genes present but differentially expressed between Hep3B cells (hepatocellular carcinoma,  HCC) with RNAi knockdown of SDHB [GeneID=6390] and control cells.","101","null","Homo sapiens","MSigDB","3.07"
"FAX001797","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 0.5 h versus those at 72 h.","175","null","Homo sapiens","MSigDB","3.06"
"MAX000954","A","Genes up regulated in rectal but down regulated in colon carcinoma compared to normal mucosa samples.","30","null","Homo sapiens","MSigDB","2.99"
"MAX003016","A","Genes down regulated in mucinous ovarian carcinoma tumors of low malignant potential (LMP) compared to normal ovarian surface epithelium tissue.","182","null","Homo sapiens","MSigDB","2.90"
"MAX002405","A","Cluster c: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","106","null","Homo sapiens","MSigDB","2.85"
"MAX001607","A","Genes whose expression profile is specific to Cluster IIa of urothelial cell carcinoma (UCC) tumors.","127","null","Homo sapiens","MSigDB","2.56"
"MAX001186","A","Up regulated genes that separate angiogenic from non angiogenic non small cell lung carcinoma (NSCLC) samples.","20","null","Homo sapiens","MSigDB","2.55"
"MAX003110","A","Up regulated genes in pediatric adrenocortical carcinoma (ACC) compared to the adenoma (ACA) tumors.","19","null","Homo sapiens","MSigDB","2.55"
"MAX000227","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G12,  defined by unsupervised clustering","15","null","Homo sapiens","MSigDB","2.43"
"MAX001654","A","Genes whose expression in a panel of lymphoblastoid cell lines was associated with cytotoxicity of the anti cancer analogs of cytidine,  gemcitabine and cytarabine [PubChem=596;3461;6253].","13","null","Homo sapiens","MSigDB","2.43"
"MAX000019","A","Genes whose promoters display lower levels of histone H3 trimethylation mark at K27 (H3K27me3) in hepatocellular carcinoma (HCC) compared to normal liver.","174","null","Homo sapiens","MSigDB","2.39"
"MAX003014","A","Genes down regulated in mucinous ovarian carcinoma tumors of grades 1 and 2 compared to the normal ovarian survace epithelium tissue.","64","null","Homo sapiens","MSigDB","2.39"
"MAX000505","A","Genes down regulated in NSCLC (non small cell lung carcinoma) cell lines resistant to gefitinib [PubChem=123631] compared to the sensitive ones.","207","null","Homo sapiens","MSigDB","2.26"
"GEX001040","G","lung neoplasms","14","null","Homo sapiens","GAD","2.05"
"MAX003046","A","Genes down regulated in samples from patients with recurrent hepatocellular carcinoma (HCC).","16","null","Homo sapiens","MSigDB","2.05"
"MAX000607","A","Cluster G24: genes induced in NHEK (normal keratinocyte) but not in SCC12B2 cells (squamous cell carcinoma) by UV B radiation.","24","null","Homo sapiens","MSigDB","1.97"
"FAX000703","A","Genes with promoter regions [ 2kb, 2kb] around transcription start site containing the motif ATGAATAAWT which matches annotation for POU1F1: POU domain,  class 1,  transcription factor 1 (Pit1,  growth hormone factor 1)","224","null","Homo sapiens","MSigDB","1.92"
"MAX002794","A","Genes with hypermethylated DNA in all four esophageal squamous cell carcinoma (ESCC) lines analyzed.","100","null","Homo sapiens","MSigDB","1.85"
"MAX003276","A","Genes up regulated in hepatocellular carcinoma (HCC) samples from patients with early recurrence (within 2 years after surgery) after resection.","34","null","Homo sapiens","MSigDB","1.83"
"MAX001206","A","Genes up regulated during transition from L0 (non tumor,  not infected with HCV) to L1 (non tumor,  infected with HCV) in the development of hepatocellular carcinoma.","17","null","Homo sapiens","MSigDB","1.74"
"MAX000980","A","Genes from 16q24 region up regulated in retinoblastoma tumors with 16q24 LOH (loss of heterozygocity) compared to those without the LOH.","15","null","Homo sapiens","MSigDB","1.74"
"MAX003109","A","Down regulated genes in pediatric adrenocortical carcinoma (ACC) compared to the adenoma (ACA) tumors.","23","null","Homo sapiens","MSigDB","1.68"
"MAX002156","A","Down regulated genes in the signature set for lymph node metastasis in head and neck squamous cell carcinoma (HNSCC).","24","null","Homo sapiens","MSigDB","1.68"
"MAX003015","A","Genes up regulated in mucinous ovarian carcinoma tumors of grades 1 and 2 compared to the normal ovarian survace epithelium tissue.","128","null","Homo sapiens","MSigDB","1.56"
"MAX000783","A","Genes down regulated in HeLa cells (cervical carcinoma) upon knockdown of PHF8 [GeneID=23133] by RNAi.","708","null","Homo sapiens","MSigDB","1.54"
"FAX002920","A","Genes down regulated in comparison of monocytes treated with 5000 ng/ml LPS (TLR4 agonist) versus monocytes treated with anti TREM1 [GeneID=54210].","172","null","Homo sapiens","MSigDB","1.49"
"MAX001380","A","Genes up regulated in HCT116 cells (colorectal carcinoma) upon knockout of PTEN [GeneID=5728].","17","null","Homo sapiens","MSigDB","1.47"
"MAX002614","A","Genes down regulated in nasopharyngeal carcinoma (NPC) positive for LMP1 [GeneID=9260],  a latent gene of Epstein Barr virus (EBV).","159","null","Homo sapiens","MSigDB","1.47"
"MAX001434","A","Genes down regulated in NCI H1299 cells (large cell neuroendocrine carcinoma) stably expressing SEMA3B [GeneID=7869].","367","null","Homo sapiens","MSigDB","1.44"
"MAX000456","A","Top 200 marker genes up regulated in the 'CTNNB1' subclass of hepatocellular carcinoma (HCC); characterized by activated CTNNB1 [GeneID=1499].","156","null","Homo sapiens","MSigDB","1.42"
"MAX001149","A","Genes whose expression correlated with lower risk of late recurrence of hepatocellular carcinoma (HCC).","65","null","Homo sapiens","MSigDB","1.40"
"FAX001828","A","Genes down regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 12 h versus the untreated cells at 12 h.","170","null","Homo sapiens","MSigDB","1.39"
"FAX001823","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 6 h.","167","null","Homo sapiens","MSigDB","1.37"
"FAX001825","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 72 h.","172","null","Homo sapiens","MSigDB","1.33"
"MAX000460","A","Marker genes up regulated in the 'chromosome 7 polysomy' subclass of hepatocellular carcinoma (HCC); characterized by polysomy of chromosome 7 and by a lack of gains of chromosome 8q.","74","null","Homo sapiens","MSigDB","1.32"
"MAX000821","A","Genes down regulated in HeLa cells (cervical carcinoma) by trabectedin [PubChem=3199].","16","null","Homo sapiens","MSigDB","1.25"
"MAX001497","A","Genes down regulated in serrated vs conventional colorectal carcinoma (CRC) samples.","77","null","Homo sapiens","MSigDB","1.15"
"FAX001812","A","Genes down regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 1 h.","178","null","Homo sapiens","MSigDB","1.06"
"MAX002415","A","Down regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs poorly differentiated tumors.","349","null","Homo sapiens","MSigDB","1.03"
"FAX001803","A","Genes up regulated in comparison of CD4 [GeneID=920] T cells treated with IL4 [GeneID=3565] and anti IL12 at 1.5 h versus those at 72 h.","174","null","Homo sapiens","MSigDB","1.01"
"MAX002157","A","Up regulated genes in the signature set for lymph node metastasis in head and neck squamous cell carcinoma (HNSCC).","74","null","Homo sapiens","MSigDB","1.01"
"MAX001633","A","Low abundance transcripts common to nasopharyngeal carcinoma (NPC),  breast and liver tumors.","71","null","Homo sapiens","MSigDB","0.983"
"MAX002757","A","Genes up regulated in HepG2 cells (hepatocellular carcinoma,  HCC) upon expression of HNF4A [GeneID=3172] and down regulated upon knockdown of HNF4A [GeneID=3172] in these cells by RNAi.","31","null","Homo sapiens","MSigDB","0.929"
"MAX002896","A","Genes up regulated in ductal vs lobular carcinoma breast tumor cells.","19","null","Homo sapiens","MSigDB","0.908"
"MAX001693","A","Top up regulated genes distinguishing between follicular thyroid carcinoma (FTC) samples by the presence or absence of the PAX8 PPARG [GeneID=7849;5468] fusion protein.","42","null","Homo sapiens","MSigDB","0.842"
"FAX001811","A","Genes up regulated in comparison of untreated CD4 [GeneID=920] T cells at 0 h versus the cells treated with IL4 [GeneID=3565] and anti IL12 at 12 h.","165","null","Homo sapiens","MSigDB","0.836"
"MAX001594","A","Genes up regulated in the samples with intrahepatic metastatic hepatocellular carcinoma (HCC) vs primary HCC that also have putative binding sites for SOX4 [GeneID=6659].","40","null","Homo sapiens","MSigDB","0.809"
"MAX000506","A","Genes up regulated in NSCLC (non small cell lung carcinoma) cell lines resistant to gefitinib [PubChem=123631] compared to the sensitive ones.","70","null","Homo sapiens","MSigDB","0.787"
