"PAG ID","PAG Type","PAG Name","Size","Pubmed Reference","Organism","Data source","cohension"
"MAX000534","A","Tumorigenesis markers of head and neck squamous cell carcinoma (HNSCC): down regulated in the 'early' tumors vs normal samples.","51","null","Homo sapiens","MSigDB","12.8"
"MAX001441","A","Genes dependent on KDM3A [GeneID=55818] for hypoxic induction in RCC4 cells (renal carcinoma) expressing VHL [GeneID=7428].","49","null","Homo sapiens","MSigDB","12.8"
"MAX001882","A","Candidate genes in genomic amplification regions in hepatocellular carcinoma (HCC) samples.","50","null","Homo sapiens","MSigDB","12.7"
"MAX000672","A","Genes up regulated in HeLa cells (cervical carcinoma) 48 h after infection with adenovirus Ad12.","13","null","Homo sapiens","MSigDB","12.5"
"MAX002439","A","Genes down regulated in poorly differentiated thyroid carcinoma (PDTC) compared to anaplastic thyroid carcinoma (ATC).","73","null","Homo sapiens","MSigDB","12.5"
"MAX000670","A","Genes up regulated in HeLa cells (cervical carcinoma) 32 h after infection with adenovirus Ad12.","10","null","Homo sapiens","MSigDB","12.2"
"MAX002709","A","Potential marker genes specifically up regulated in the majority of hepatocellular carcinoma (HCC) tumors.","43","null","Homo sapiens","MSigDB","12.2"
"FAX000945","A","Genes up regulated in DLD1 cells (colon carcinoma) over expressing LEF1 [GeneID=51176].","187","null","Homo sapiens","MSigDB","10.6"
"MAX002413","A","Down regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs moderately differentiated tumors.","104","null","Homo sapiens","MSigDB","10.4"
"MAX000668","A","Genes up regulated in HeLa cells (cervical carcinoma) 24 h after infection with adenovirus Ad12.","12","null","Homo sapiens","MSigDB","10.2"
"MAX001460","A","Genes up regulated in hepatocellular carcinoma (HCC) with early recurrence.","12","null","Homo sapiens","MSigDB","10.2"
"MAX002615","A","Genes up regulated in nasopharyngeal carcinoma (NPC) positive for LMP1 [GeneID=9260],  a latent gene of Epstein Barr virus (EBV).","376","null","Homo sapiens","MSigDB","10.1"
"MAX001638","A","Low abundance transcripts specific to nasopharyngeal carcinoma (NPC).","66","null","Homo sapiens","MSigDB","9.75"
"MAX002901","A","Genes down regulated in lobular carcinoma vs normal ductal breast cells.","86","null","Homo sapiens","MSigDB","9.49"
"MAX000393","A","Genes turned off in Hep3B cells (hepatocellular carcinoma,  HCC) upon knockdown of SDHB [GeneID=6390] by RNAi.","36","null","Homo sapiens","MSigDB","9.43"
"MAX001403","A","Genes down regulated in colorectal carcinoma samples positive for MSI (microsatellite instability) compared to the MSI negative ones.","16","null","Homo sapiens","MSigDB","9.31"
"MAX001424","A","Genes from the 12p region that were down regulated in embryonic carcinoma tumors compared to normal tissue.","10","null","Homo sapiens","MSigDB","8.56"
"MAX003047","A","Genes up regulated in samples from patients with recurrent hepatocellular carcinoma (HCC).","20","null","Homo sapiens","MSigDB","8.29"
"MAX000229","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G1,  defined by unsupervised clustering","38","null","Homo sapiens","MSigDB","8.21"
"MAX001740","A","Genes up regulated in chondrosarcoma and ovarian carcinoma cell lines which developed resistance to trabectedin [PubChem=3199].","21","null","Homo sapiens","MSigDB","7.34"
"MAX000006","A","Genes down regulated in the RCC4 cells (renal cell carcinoma,  RCC) expressing VHL [GeneID=7428] mutants Type 1 and 2B (associated with RCC) but not those of Type 2A and 2C (not associated with RCC).","14","null","Homo sapiens","MSigDB","7.25"
"MAX003264","A","Genes up regulated in hepatocellular carcinoma (HCC) with intra hepatic metastasis compared to the non metastatic tumors.","25","null","Homo sapiens","MSigDB","7.16"
"MAX001637","A","Low abundance transcripts specific to hepatocellular carcinoma (HCC).","34","null","Homo sapiens","MSigDB","7.03"
"MAX001606","A","Up regulated genes whose expression profile is specific to Custer I of urothelial cell carcinoma (UCC) tumors.","104","null","Homo sapiens","MSigDB","6.85"
"MAX001201","A","Genes down regulated during transition from G1 (well differentiated tumor,  infected with HCV) to G2 (moderately differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","23","null","Homo sapiens","MSigDB","6.57"
"MAX001595","A","Genes up regulated in the samples with intrahepatic metastatic hepatocellular carcinoma (HCC) vs primary HCC.","489","null","Homo sapiens","MSigDB","6.36"
"MAX001613","A","Genes down regulated in urothelial cell carcinoma (UCC) tumors with LOH on 9q as compared to the tumors showing retention.","101","null","Homo sapiens","MSigDB","6.29"
"MAX002410","A","Genes up regulated in metastatic vs non metastatic HNSCC (head and neck squamous cell carcinoma) samples.","308","null","Homo sapiens","MSigDB","6.22"
"MAX000488","A","Genes down regulated in C666 1 cells (nasopharyngeal carcinoma) by stable expression of RASSF1 [GeneID=11186].","28","null","Homo sapiens","MSigDB","5.86"
"MAX002412","A","Up regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: moderately vs poorly differentiated tumors.","113","null","Homo sapiens","MSigDB","5.55"
"MAX002407","A","Cluster e: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","82","null","Homo sapiens","MSigDB","5.42"
"MAX000230","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G1,  defined by unsupervised clustering","101","null","Homo sapiens","MSigDB","4.87"
"MAX000464","A","Marker genes up regulated in the 'unannotated' subclass of hepatocellular carcinoma (HCC) samples.","75","null","Homo sapiens","MSigDB","4.61"
"MAX000779","A","Genes down regulated in papillary thyroid carcinoma (PTC) compared to other thyroid tumors.","72","null","Homo sapiens","MSigDB","4.59"
"MAX000236","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G56,  defined by unsupervised clustering.","16","null","Homo sapiens","MSigDB","4.54"
"MAX002579","A","Genes down regulated in invasive ductal carcinoma (IDC) relative to ductal carcinoma in situ (DCIS,  non invasive).","82","null","Homo sapiens","MSigDB","4.42"
"MAX001207","A","Genes down regulated during transition from L1 (non tumor,  infected with HCV) to G1 (well differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","11","null","Homo sapiens","MSigDB","4.20"
"MAX001457","A","Down regulated genes predicting response of patients with hepatocellular carcinoma (HCC) to combination chemotherapy with 5 fluorouracil (5 FU) [PubChem=3385] and IFN1@ [GeneID=3438].","38","null","Homo sapiens","MSigDB","4.09"
"MAX003158","A","Genes down regulated in hepatocellular carcinoma (HCC) cell lines  resistant to IFNA2 [GeneID=3440].","32","null","Homo sapiens","MSigDB","3.56"
"MAX001162","A","Gene expression signature of vascular invasion of hepatocellular carcinoma (HCC).","12","null","Homo sapiens","MSigDB","3.48"
"FAX000944","A","Genes down regulated in DLD1 cells (colon carcinoma) over expressing LEF1 [GeneID=51176].","176","null","Homo sapiens","MSigDB","3.44"
"MAX000021","A","Genes whose promoters display lower histone H3 trimethylation mark at K9 (H3K9me3) in hepatocellular carcinoma (HCC) compared to normal liver.","83","null","Homo sapiens","MSigDB","3.43"
"MAX000239","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G6,  defined by unsupervised clustering.","18","null","Homo sapiens","MSigDB","3.39"
"MAX000375","A","Genes from chromosomal copy number gains in a panel of 51 primary colon carcinoma samples.","82","null","Homo sapiens","MSigDB","3.29"
"MAX000459","A","Marker genes down regulated in the 'chromosome 7 polysomy' subclass of hepatocellular carcinoma (HCC); characterized by polysomy of chromosome 7 and by a lack of gains of chromosome 8q.","24","null","Homo sapiens","MSigDB","3.23"
"MAX001442","A","Genes not induced under hypoxia,  but dependent on KDM3A [GeneID=55818] for hypoxic expression in RCC4 cells (renal carcinoma) expressing VHL [GeneID=7428].","184","null","Homo sapiens","MSigDB","3.18"
"FAX000985","A","Genes up regulated in HCT116 cells (colon carcinoma) upon knockdown of PTEN [GeneID=5728] by RNAi.","129","null","Homo sapiens","MSigDB","3.13"
"MAX003017","A","Genes up regulated in mucinous ovarian carcinoma tumors of low malignant potential (LMP) compared to normal ovarian surface epithelium tissue.","241","null","Homo sapiens","MSigDB","3.09"
"MAX000395","A","Genes present but differentially expressed between Hep3B cells (hepatocellular carcinoma,  HCC) with RNAi knockdown of SDHB [GeneID=6390] and control cells.","101","null","Homo sapiens","MSigDB","3.07"
"MAX000954","A","Genes up regulated in rectal but down regulated in colon carcinoma compared to normal mucosa samples.","30","null","Homo sapiens","MSigDB","2.99"
"MAX003016","A","Genes down regulated in mucinous ovarian carcinoma tumors of low malignant potential (LMP) compared to normal ovarian surface epithelium tissue.","182","null","Homo sapiens","MSigDB","2.90"
"MAX002405","A","Cluster c: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","106","null","Homo sapiens","MSigDB","2.85"
"MAX001607","A","Genes whose expression profile is specific to Cluster IIa of urothelial cell carcinoma (UCC) tumors.","127","null","Homo sapiens","MSigDB","2.56"
"MAX003110","A","Up regulated genes in pediatric adrenocortical carcinoma (ACC) compared to the adenoma (ACA) tumors.","19","null","Homo sapiens","MSigDB","2.55"
"MAX000227","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G12,  defined by unsupervised clustering","15","null","Homo sapiens","MSigDB","2.43"
"MAX000019","A","Genes whose promoters display lower levels of histone H3 trimethylation mark at K27 (H3K27me3) in hepatocellular carcinoma (HCC) compared to normal liver.","174","null","Homo sapiens","MSigDB","2.39"
"MAX003014","A","Genes down regulated in mucinous ovarian carcinoma tumors of grades 1 and 2 compared to the normal ovarian survace epithelium tissue.","64","null","Homo sapiens","MSigDB","2.39"
"MAX003046","A","Genes down regulated in samples from patients with recurrent hepatocellular carcinoma (HCC).","16","null","Homo sapiens","MSigDB","2.05"
"MAX000607","A","Cluster G24: genes induced in NHEK (normal keratinocyte) but not in SCC12B2 cells (squamous cell carcinoma) by UV B radiation.","24","null","Homo sapiens","MSigDB","1.97"
"MAX002794","A","Genes with hypermethylated DNA in all four esophageal squamous cell carcinoma (ESCC) lines analyzed.","100","null","Homo sapiens","MSigDB","1.85"
"MAX003276","A","Genes up regulated in hepatocellular carcinoma (HCC) samples from patients with early recurrence (within 2 years after surgery) after resection.","34","null","Homo sapiens","MSigDB","1.83"
"MAX001206","A","Genes up regulated during transition from L0 (non tumor,  not infected with HCV) to L1 (non tumor,  infected with HCV) in the development of hepatocellular carcinoma.","17","null","Homo sapiens","MSigDB","1.74"
"MAX002156","A","Down regulated genes in the signature set for lymph node metastasis in head and neck squamous cell carcinoma (HNSCC).","24","null","Homo sapiens","MSigDB","1.68"
"MAX003109","A","Down regulated genes in pediatric adrenocortical carcinoma (ACC) compared to the adenoma (ACA) tumors.","23","null","Homo sapiens","MSigDB","1.68"
"MAX003015","A","Genes up regulated in mucinous ovarian carcinoma tumors of grades 1 and 2 compared to the normal ovarian survace epithelium tissue.","128","null","Homo sapiens","MSigDB","1.56"
"MAX000783","A","Genes down regulated in HeLa cells (cervical carcinoma) upon knockdown of PHF8 [GeneID=23133] by RNAi.","708","null","Homo sapiens","MSigDB","1.54"
"MAX001380","A","Genes up regulated in HCT116 cells (colorectal carcinoma) upon knockout of PTEN [GeneID=5728].","17","null","Homo sapiens","MSigDB","1.47"
"MAX002614","A","Genes down regulated in nasopharyngeal carcinoma (NPC) positive for LMP1 [GeneID=9260],  a latent gene of Epstein Barr virus (EBV).","159","null","Homo sapiens","MSigDB","1.47"
"MAX001434","A","Genes down regulated in NCI H1299 cells (large cell neuroendocrine carcinoma) stably expressing SEMA3B [GeneID=7869].","367","null","Homo sapiens","MSigDB","1.44"
"MAX000456","A","Top 200 marker genes up regulated in the 'CTNNB1' subclass of hepatocellular carcinoma (HCC); characterized by activated CTNNB1 [GeneID=1499].","156","null","Homo sapiens","MSigDB","1.42"
"MAX001149","A","Genes whose expression correlated with lower risk of late recurrence of hepatocellular carcinoma (HCC).","65","null","Homo sapiens","MSigDB","1.40"
"MAX000460","A","Marker genes up regulated in the 'chromosome 7 polysomy' subclass of hepatocellular carcinoma (HCC); characterized by polysomy of chromosome 7 and by a lack of gains of chromosome 8q.","74","null","Homo sapiens","MSigDB","1.32"
"MAX000821","A","Genes down regulated in HeLa cells (cervical carcinoma) by trabectedin [PubChem=3199].","16","null","Homo sapiens","MSigDB","1.25"
"MAX001497","A","Genes down regulated in serrated vs conventional colorectal carcinoma (CRC) samples.","77","null","Homo sapiens","MSigDB","1.15"
"MAX002415","A","Down regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs poorly differentiated tumors.","349","null","Homo sapiens","MSigDB","1.03"
"MAX002157","A","Up regulated genes in the signature set for lymph node metastasis in head and neck squamous cell carcinoma (HNSCC).","74","null","Homo sapiens","MSigDB","1.01"
"MAX001633","A","Low abundance transcripts common to nasopharyngeal carcinoma (NPC),  breast and liver tumors.","71","null","Homo sapiens","MSigDB","0.983"
"MAX002757","A","Genes up regulated in HepG2 cells (hepatocellular carcinoma,  HCC) upon expression of HNF4A [GeneID=3172] and down regulated upon knockdown of HNF4A [GeneID=3172] in these cells by RNAi.","31","null","Homo sapiens","MSigDB","0.929"
"MAX002896","A","Genes up regulated in ductal vs lobular carcinoma breast tumor cells.","19","null","Homo sapiens","MSigDB","0.908"
"MAX001693","A","Top up regulated genes distinguishing between follicular thyroid carcinoma (FTC) samples by the presence or absence of the PAX8 PPARG [GeneID=7849;5468] fusion protein.","42","null","Homo sapiens","MSigDB","0.842"
"MAX001594","A","Genes up regulated in the samples with intrahepatic metastatic hepatocellular carcinoma (HCC) vs primary HCC that also have putative binding sites for SOX4 [GeneID=6659].","40","null","Homo sapiens","MSigDB","0.809"
"MAX000784","A","Genes up regulated in HeLa cells (cervical carcinoma) upon knockdown of PHF8 [GeneID=23133] by RNAi.","245","null","Homo sapiens","MSigDB","0.781"
"FAX000986","A","Genes up regulated in HCT116 cells (colon carcinoma) upon knockdown of PTEN [GeneID=5728] by RNAi.","135","null","Homo sapiens","MSigDB","0.742"
"MAX001688","A","Cluster 2: genes with similar expression profiles across follicular thyroid carcinoma (FTC) samples.","40","null","Homo sapiens","MSigDB","0.633"
"MAX003275","A","Genes down regulated in hepatocellular carcinoma (HCC) samples from patients with early recurrence (within 2 years after surgery) after resection.","60","null","Homo sapiens","MSigDB","0.489"
"MAX002403","A","Cluster a: genes identifying an intrinsic group in head and neck squamous cell carcinoma (HNSCC).","93","null","Homo sapiens","MSigDB","0.244"
"MAX002612","A","Genes down regulated in nsopharyngeal carcinoma relative to the normal tissue.","277","null","Homo sapiens","MSigDB","0.0705"
"MAX000025","A","Genes whose DNA is hyper methylated in hepatocellular carcinoma (HCC) compared to normal liver.","808","null","Homo sapiens","MSigDB","0.0607"
"GEX000352","G","carcinoma,  squamous cell|mouth neoplasms","2","null","Homo sapiens","GAD","0.00"
"GEX000347","G","carcinoma,  basal cell","5","null","Homo sapiens","GAD","0.00"
"GEX000348","G","carcinoma,  hepatocellular","6","null","Homo sapiens","GAD","0.00"
"GEX000349","G","carcinoma,  hepatocellular|liver neoplasms","2","null","Homo sapiens","GAD","0.00"
"GEX000351","G","carcinoma,  renal cell","4","null","Homo sapiens","GAD","0.00"
"GEX000424","G","chronic atrophic gastritis and gastric carcinoma","1","null","Homo sapiens","GAD","0.00"
"GEX001249","G","ovarian carcinoma","2","null","Homo sapiens","GAD","0.00"
"GEX000658","G","esophageal squamous cell carcinoma","2","null","Homo sapiens","GAD","0.00"
"GEX001412","G","renal cell carcinoma","2","null","Homo sapiens","GAD","0.00"
"GEX000220","G","basal cell carcinoma (cutaneous)","5","null","Homo sapiens","GAD","0.00"
"MAX000231","A","Genes in hepatocellular carcinoma (HCC) subclass G2,  defined by unsupervised clustering.","27","null","Homo sapiens","MSigDB","0.00"
"MAX000232","A","Down regulated genes in hepatocellular carcinoma (HCC) subclass G23,  defined by unsupervised clustering.","10","null","Homo sapiens","MSigDB","0.00"
"MAX000237","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G56,  defined by unsupervised clustering.","11","null","Homo sapiens","MSigDB","0.00"
"MAX000228","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G12,  defined by unsupervised clustering","37","null","Homo sapiens","MSigDB","0.00"
"MAX000240","A","Up regulated genes in hepatocellular carcinoma (HCC) subclass G6,  defined by unsupervised clustering.","57","null","Homo sapiens","MSigDB","0.00"
"MAX000394","A","Genes turned on in Hep3B cells (hepatocellular carcinoma,  HCC) upon knockdown of SDHB [GeneID=6390] by RNAi.","108","null","Homo sapiens","MSigDB","0.00"
"MAX000457","A","All marker genes down regulated in the 'interferon' subclass of hepatocellular carcinoma (HCC).","45","null","Homo sapiens","MSigDB","0.00"
"FAX000882","A","Genes down regulated in A549 lung carcinoma and M059K glioblastoma cells treated with dichloroacetate [PubChem=6597].","168","null","Homo sapiens","MSigDB","0.00"
"FAX000883","A","Genes up regulated in A549 lung carcinoma and M059K glioblastoma cells treated with dichloroacetate [PubChem=6597].","173","null","Homo sapiens","MSigDB","0.00"
"MAX000662","A","Genes up regulated in nasopharyngeal carcinoma (NPC) compared to the normal tissue.","1487","null","Homo sapiens","MSigDB","0.00"
"MAX000022","A","Genes whose promoters display higher histone H3 trimethylation mark at K9 (H3K9me3) in hepatocellular carcinoma (HCC) compared to normal liver.","123","null","Homo sapiens","MSigDB","0.00"
"GEX167386","G","Basal cell carcinoma","3","21700618.0","Homo sapiens","GWAS Catalog","0.00"
"MAX000020","A","Genes whose promoters display higher levels of histone H3 trimethylation mark at K27 (H3K27me3) in hepatocellular carcinoma (HCC) compared to normal liver.","256","null","Homo sapiens","MSigDB","0.00"
"MAX000007","A","Genes up regulated in the RCC4 cells (renal cell carcinoma,  RCC) expressing VHL [GeneID=7428] mutants Type 1 and 2B (associated with RCC) but not those of Type 2A and 2C (not associated with RCC).","5","null","Homo sapiens","MSigDB","0.00"
"MAX001379","A","Genes down regulated in HCT116 cells (colorectal carcinoma) upon knockout of PTEN [GeneID=5728].","5","null","Homo sapiens","MSigDB","0.00"
"MAX001691","A","Cluster 5: genes with similar expression profiles across follicular thyroid carcinoma (FTC) samples.","13","null","Homo sapiens","MSigDB","0.00"
"MAX001608","A","Genes whose expression profile is specific to Cluster IIa of urothelial cell carcinoma (UCC) tumors.","8","null","Homo sapiens","MSigDB","0.00"
"MAX001883","A","Proteins significantly repressed by oxidative stress (hydrogen peroxide [PubChemID=784] in 786 O cells (renal clear cell carcinoma,  RCC) expressing VHL [GeneID=7428].","6","null","Homo sapiens","MSigDB","0.00"
"MAX001203","A","Genes down regulated during transition from G2 (moderately differentiated tumor,  infected with HCV) to G3 (poorly differentiated tumor,  infected with HCV) in the development of hepatocellular carcinoma.","9","null","Homo sapiens","MSigDB","0.00"
"MAX001231","A","Genes up regulated in HSA/c and KYSE140 cells (esophageal squamous cell carcinoma,  ESCC) after knockdown of PTTG1 [GeneID=9232] by RNAi.","12","null","Homo sapiens","MSigDB","0.00"
"MAX001353","A","Genes genes down regulated in NT2/D1 cells (embryonal carcinoma) in response to treatment with cisplatin [PubChem=2767].","5","null","Homo sapiens","MSigDB","0.00"
"MAX000949","A","Down regulated genes in both rectal and colon carcinoma compared to normal mucosa samples.","96","null","Homo sapiens","MSigDB","0.00"
"MAX000951","A","Down regulated genes in colon carcinoma tumors compared to the matched normal mucosa samples.","30","null","Homo sapiens","MSigDB","0.00"
"MAX000953","A","Genes down regulated in rectal but up regulated in colon carcinoma compared to normal mucosa samples.","47","null","Homo sapiens","MSigDB","0.00"
"MAX002437","A","Genes down regulated in anaplastic thyroid carcinoma (ATC) compared to normal thyroid tissue.","471","null","Homo sapiens","MSigDB","0.00"
"MAX001426","A","Top 25 most highly expressed genes in seminoma relative to embryonic carcinoma tumors.","24","null","Homo sapiens","MSigDB","0.00"
"MAX001951","A","Down regulated genes predicting poor survival of patients with thyroid carcinoma.","9","null","Homo sapiens","MSigDB","0.00"
"MAX002169","A","Genes down regulated in both the patients in the multicentric hepatocellular carcinoma (HCC) group and those with multicentric recurrence.","6","null","Homo sapiens","MSigDB","0.00"
"MAX002387","A","Transcripts bound by CELF1 [GeneID=10658] in HeLa cells (cervical carcinoma).","396","null","Homo sapiens","MSigDB","0.00"
"MAX002440","A","Genes down regulated in poorly differentiated thyroid carcinoma (PDTC) compared to normal thyroid tissue.","707","null","Homo sapiens","MSigDB","0.00"
"MAX002442","A","Genes up regulated in poorly differentiated thyroid carcinoma (PDTC) compared to anaplastic thyroid carcinoma (ATC).","13","null","Homo sapiens","MSigDB","0.00"
"MAX002414","A","Up regulated genes that vary between HNSCC (head and neck squamous cell carcinoma) groups formed on the basis of their level of pathological differentiation: well vs moderately differentiated tumors.","102","null","Homo sapiens","MSigDB","0.00"
"MAX002895","A","Genes down regulated in ductal vs lobular carcinoma breast tumor cells.","6","null","Homo sapiens","MSigDB","0.00"
"MAX003159","A","Genes up regulated in hepatocellular carcinoma (HCC) cell lines  resistant to IFNA2 [GeneID=3440].","15","null","Homo sapiens","MSigDB","0.00"
"MAX001458","A","Up regulated genes predicting response of patients with hepatocellular carcinoma (HCC) to combination chemotherapy with 5 fluorouracil (5 FU) [PubChem=3385] and IFN1@ [GeneID=3438].","11","null","Homo sapiens","MSigDB","0.00"
"GEX167908","G","Hepatocellular carcinoma (hepatitis B virus related)","1","23242368.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167223","G","Renal cell carcinoma","2","21131975.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167955","G","Squamous cell carcinoma","4","23341777.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167207","G","Hepatocellular carcinoma","2","21105107.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167319","G","Hepatocellular carcinoma","1","21499248.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167861","G","Multiple cancers (lung cancer,  gastric cancer,  and squamous cell carcinoma)","3","23103227.0","Homo sapiens","GWAS Catalog","0.00"
"GEX167889","G","Renal cell carcinoma","2","23184150.0","Homo sapiens","GWAS Catalog","0.00"
"GEX166705","G","Basal cell carcinoma","5","18849993.0","Homo sapiens","GWAS Catalog","0.00"
"MAX001435","A","Genes up regulated in NCI H1299 cells (large cell neuroendocrine carcinoma) stably expressing SEMA3B [GeneID=7869].","254","null","Homo sapiens","MSigDB","0.00"
"MAX001404","A","Genes up regulated in colorectal carcinoma samples positive for MSI (microsatellite instability) compared to the MSI negative ones.","8","null","Homo sapiens","MSigDB","0.00"
"GAX000379","A","Regulatory T (Treg) cell in peripheral blood's normal cell","5","29361178","Homo sapiens","CellMarker","0.00"
"GAX000530","A","Vascular endothelial cell in kidney's normal cell","201","29622724","Mus musculus","CellMarker","0.00"
